epoch,train_loss,train_top1_acc,train_time,test_loss,test_top1_acc,test_time
0,3.9341359241485594,8.84,0.15227029146745685,3.5683203788757325,13.48,0.0737543890747843
1,3.253570321273804,19.284,0.10717437029494654,3.1194534130096434,23.32,0.03668888309333898
2,2.796270617828369,27.262,0.1066295070111599,2.686309814453125,29.759998,0.03739383250852175
3,2.4436150218200683,34.719997,0.10645673464021414,2.4591233615875243,36.02,0.03754632382453242
4,2.1964185472869873,40.112,0.10636480263127085,2.140472014427185,41.61,0.037230989601038676
5,2.003963700942993,44.912,0.10755108262571837,2.0437263355255126,45.23,0.03646436824074274
6,1.8513812114715575,48.264,0.10707828211967292,1.9496339546203614,47.16,0.03756486313252509
7,1.7205129803466797,51.59,0.10674863581157401,1.806024090576172,49.989998,0.036771508711802806
8,1.6233389781951904,53.879997,0.10706400749323618,1.6795051805496215,52.67,0.037168101419376424
9,1.5314609253692626,56.218,0.1062659156291991,1.7858380855560303,51.96,0.03684272343599344
10,1.459074445915222,58.081997,0.10686450480195263,1.5855391904830933,55.85,0.037327917316291905
11,1.4027626081848144,59.505997,0.10719663041936772,1.6533736267089845,54.78,0.03667419168013561
12,1.3437925709533691,60.76,0.10662047149580153,1.6004188093185425,56.059998,0.03689040413385705
13,1.297374155731201,62.46,0.10706213855987315,1.6206801092147827,55.539997,0.037263791772383675
14,1.2508491262054444,63.072,0.10721959299443627,1.4623124319076537,58.949997,0.03773453567601458
15,1.2098812127304077,64.425995,0.10750921729885404,1.466263941192627,59.449997,0.03849306589440454
16,1.174925682144165,65.45,0.10707801809091397,1.468623343849182,58.91,0.036721193337742285
17,1.1296069561767579,66.52,0.10684226419004943,1.4845850607872009,59.609997,0.03661511517778228
18,1.110863564453125,66.939995,0.10724403852087153,1.4660027772903443,60.399998,0.03747982616665997
19,1.0827020822906495,67.788,0.10686496029729428,1.4573494756698608,60.059998,0.03734147699573372
20,1.0491917441558838,68.544,0.10653653047273835,1.3907063522338867,60.84,0.0372951211808603
21,1.0302704053497314,69.076,0.10766482475163687,1.3202886302947998,63.16,0.03669577308847934
22,1.0108538929367066,69.57,0.10691558308613575,1.3700551990509033,61.8,0.0369678418847579
23,0.9792520978546143,70.442,0.10683755557555372,1.3879586705207825,61.789997,0.03688430182541473
24,0.9647327680206299,70.812,0.10745748168672137,1.3353816173553468,62.789997,0.03840639319600938
25,0.9411933799743653,71.544,0.10668316948444337,1.4447354946136475,61.219997,0.036587941495678095
26,0.9238784820365906,71.881996,0.10706075743945968,1.3587260919570923,62.239998,0.03701039809214918
27,0.9121258674430848,72.224,0.10718403630854224,1.3610045047760009,62.84,0.03723835341538055
28,0.8939641522216797,72.586,0.1068912875621825,1.2953209617614747,63.859997,0.037160550491719305
29,0.8763009387397767,73.262,0.10758943813841057,1.3992353551864625,62.629997,0.03616725342183173
30,0.8611881550598145,73.462,0.10712596827455799,1.2866150199890136,65.119995,0.03725344319886799
31,0.8546369050216674,73.728,0.10676306836745318,1.274134588432312,64.979996,0.0370897884610333
32,0.833125486907959,74.478,0.10715096990775574,1.3733968086242676,63.48,0.03734007364586939
33,0.828891437702179,74.624,0.10781689860936626,1.299390497970581,64.84,0.03844666782813736
34,0.8252490459823608,74.481995,0.10658151414388281,1.3471228187561035,64.33,0.03732774529276015
35,0.8078168338394165,75.15,0.10697779813995752,1.2951389757156373,64.46,0.03711636760566808
36,0.7945140752029419,75.4,0.10711414856678994,1.3123525228500366,64.229996,0.03694450100765952
37,0.7880594711112976,75.554,0.10707444120246126,1.3094443532943725,64.34,0.036804808846002894
38,0.782231337776184,75.742,0.1067442217141466,1.3340853622436524,64.9,0.037022270733797095
