epoch,train_loss,train_top1_acc,train_time,test_loss,test_top1_acc,test_time
0,1.9452541594696044,26.24,0.07980987848833089,1.7603939046859742,35.649998,0.032963411717475216
1,1.4834919562149047,45.899998,0.06245907798142689,1.747517284011841,43.67,0.023398342011850093
2,1.2785311478424073,53.676,0.061335695369164354,1.6729865343093873,42.649998,0.023327966279621366
3,1.1693668823242187,58.034,0.06148579419421418,1.6076166791915893,44.829998,0.023469885693320744
4,1.1043695740509034,60.255997,0.06191684157037369,1.610901134300232,49.43,0.02255603633349455
5,1.066415652923584,61.676,0.06256025953366019,1.5782731227874756,45.489998,0.023293066628371613
6,1.020587614517212,63.851997,0.06107981613529918,1.4165541767120362,50.899998,0.023000994815102108
7,0.9785186316299439,65.016,0.061262632574876554,1.5117920589447023,50.379997,0.023371038557607915
8,0.9430890770149231,66.684,0.060884259850777625,1.737785061264038,48.199997,0.02305526371243634
9,0.9076853735160828,67.804,0.06095211890042591,1.8166854425430299,42.23,0.02283520939983899
10,0.8931444616508484,68.35,0.060968395999020625,1.3373978914260864,52.949997,0.022835791865481608
11,0.8660522127151489,69.6,0.06211093380628035,2.6251831634521485,24.06,0.023291805122472063
12,0.8564165740203857,69.701996,0.060330525078736916,3.3215003631591795,28.31,0.022972327244432666
13,0.8473830026245117,70.196,0.06079080098730219,2.412326569366455,38.1,0.022882099393047865
14,0.830935170135498,70.925995,0.06135359139698546,1.913946891593933,41.66,0.022615828091585185
15,0.8230784985542298,70.932,0.060441962288468695,1.8456592672348022,44.2,0.022476537318169315
16,0.8126094151115417,71.464,0.06111431487685884,1.7748394317626952,45.14,0.023247815385649476
17,0.8123574002456665,71.33,0.061379779635183034,1.2769858804702758,55.84,0.02321081523653827
18,0.8048117413711547,71.492,0.06219312784921788,2.1596146812438963,33.149998,0.022620454619202434
19,0.7990273916625976,71.916,0.06127586145230266,2.1419941204071047,41.89,0.02293635018264191
20,0.7902162559127808,72.201996,0.06194313834695255,2.0500469776153563,42.93,0.022069490408595606
21,0.7801446919822693,72.65,0.060937815005212184,2.6354615016937255,34.11,0.023075405555435375
22,0.7788405179786683,72.72,0.06199263550741289,3.3419107791900635,32.52,0.02361742454239085
23,0.7786512546157837,72.942,0.0629459793305458,2.234980508041382,41.84,0.023410437982293624
24,0.766507728099823,72.974,0.062217416665743076,1.5611676065444946,50.34,0.02299016336851482
25,0.7590350500106812,73.404,0.06162093423516549,1.7241741037368774,44.42,0.02372980721389191
26,0.7589130763626099,73.369995,0.06145459489749216,1.6935733924865723,47.379997,0.023430314245103282
27,0.7637939517593384,73.292,0.06131063519841265,2.6043347003936765,41.969997,0.023343961450118054
28,0.7536173335266113,73.614,0.060382654599826356,2.3503725452423097,32.399998,0.02333556851254234
29,0.748840304775238,73.661995,0.06130569792159683,2.260094960784912,33.51,0.02289636527435689
30,0.7461551289749145,74.062,0.06102523535413815,2.1188916763305663,46.43,0.02334566055973874
31,0.7427121801757812,73.988,0.06170888630020649,1.5528777412414552,49.23,0.023189134235623517
32,0.7418561682319641,73.868,0.06251608929060914,1.7826295747756957,40.68,0.023317285730868956
33,0.7426333666610718,74.122,0.06144498559215185,2.255428884506226,35.73,0.023777379265314418
34,0.7334976058959961,74.358,0.06066647575944281,1.8753978620529175,43.76,0.023389146297792845
35,0.7415674864196777,74.182,0.060656351811440704,4.971222327423096,23.97,0.023735619798491273
36,0.7364159863853454,74.222,0.06189500340415389,2.8396462043762205,26.359999,0.022982781446432766
37,0.7329156300735473,74.245995,0.06205336395127084,1.7276492420196534,42.17,0.023254702362833144
38,0.7381046448898315,74.17,0.06119166432744097,1.8010623069763183,43.82,0.023002020920379253
39,0.732225053062439,74.34,0.06240912776468965,2.5420387302398684,36.379997,0.022548624231845518
40,0.7336876740455628,74.324,0.0613987671444788,2.704938536834717,39.559998,0.02207020264637621
41,0.7281983544540406,74.299995,0.0603450222698319,1.619816622543335,48.55,0.02352557906621619
42,0.7304927525520325,74.38,0.06082312225380822,1.1700629526138306,60.25,0.02195044107074979
43,0.7260194843482971,74.465996,0.06143030059307128,2.423206527709961,37.52,0.023337578471702865
