epoch,train_loss,train_top1_acc,train_time,test_loss,test_top1_acc,test_time
0,2.5413069422912598,19.418,0.30715180540938514,1.8776804758071899,28.439999,0.11857080459594727
1,1.8096908124160767,31.231998,0.26116680611125037,1.6897522729873657,36.26,0.08773140665851062
2,1.6695731299591063,37.41,0.26172772636803826,1.5418007722854614,42.37,0.08857712262793432
3,1.541066934700012,42.865997,0.2602901239224407,1.432871973991394,47.059998,0.08933173855648766
4,1.4342443444824218,47.185997,0.25990887188240697,1.3578390563964844,50.579998,0.08896117874338658
5,1.3128983042144775,52.12,0.2594965705481332,1.2226692096710206,55.969997,0.08843865575669688
6,1.1950137021636962,56.856,0.2608551253443179,1.1348614906311034,59.34,0.08934806570222106
7,1.082154305305481,61.415997,0.2594709329288024,1.3243563528060913,60.98,0.08856616744512244
8,0.9733087410736084,65.131996,0.25965383168681505,0.9822755964279175,66.189995,0.08814710604993603
9,0.8859178200531006,68.605995,0.260302766204795,0.9842675278663635,66.31,0.08817969394635551
10,0.8153333855056762,71.159996,0.2609790048330946,0.8514625799179077,70.47,0.08772101583360117
11,0.7548664131355286,73.608,0.2592047766956222,0.8716433641433716,70.65,0.08742788773548754
12,0.6958796519088745,75.416,0.25940229276866866,0.8129069734573364,72.67,0.08783185331127312
13,0.6543877388191223,77.018,0.260361375101387,0.6623121465682983,77.049995,0.08846736557876007
14,0.6127471642875671,78.49,0.2608918064390607,0.6545504053592682,77.28,0.0884484731698338
15,0.5724534907150268,80.023994,0.25856504293963734,0.6521707310676574,78.32,0.08870628212071673
16,0.5246285614395142,81.728,0.257482194534653,0.6484838858127594,79.1,0.08736204497421844
17,0.49666238443374633,82.61,0.25709010085181505,0.5605887951850891,81.689995,0.08694730529302283
18,0.4646612520980835,83.934,0.2584892776616089,0.4959808740615845,82.659996,0.09011742736719831
19,0.4424496890068054,84.715996,0.25792975620845393,0.5219239377975464,82.45,0.08824690082405187
20,0.42140338674545286,85.49,0.25817494380199696,0.5671741909027099,81.56,0.08826295031776911
21,0.4055728966522217,86.063995,0.25968228154780004,0.5026070760726928,83.259995,0.08657424661177623
22,0.3885141452884674,86.588,0.25865530296969597,0.4808073211669922,84.36,0.09033333500729332
23,0.3725503706550598,87.086,0.2582260007443635,0.5139146246433258,83.049995,0.0880769808081132
