epoch,train_loss,train_top1_acc,train_time,test_loss,test_top1_acc,test_time
30,0.4402925510787964,84.675995,0.030593903168388035,0.5252788092851639,82.15,0.013163928744159167
31,0.43052415482521056,84.916,0.029682933826885565,0.49653083848953244,83.2,0.01225192939178853
32,0.43501126237869264,84.586,0.03002429740203311,0.5071584468364716,82.31,0.01247582556326178
33,0.4270450925064087,84.984,0.030434277966199325,0.5612467373847961,81.93,0.012837250021439565
34,0.4278749665355682,85.243996,0.029878070592270482,0.5115527490615844,82.65,0.012842839277243312
35,0.422764394197464,85.15,0.030203414390154202,0.5040700209617615,82.72,0.01194726062726371
36,0.41727521448135374,85.436,0.03048234400541886,0.5162252341270447,82.479996,0.012434250191797185
37,0.4123077296924591,85.593994,0.029655441908580264,0.5013203849315643,83.049995,0.012612937371942062
38,0.4147050963973999,85.479996,0.03012229658453666,0.5158995074987411,82.57,0.012232744241062599
39,0.4094657508468628,85.778,0.029754435009968556,0.4931675459384918,83.22,0.012318789204464683
40,0.40371701241493224,86.058,0.029892574490793525,0.5733468182563781,80.59,0.013129068326346482
41,0.40488290976524355,85.886,0.02996780683317453,0.5287906375408172,82.24,0.012538596044612837
42,0.40206708792686463,85.937996,0.029891234224714586,0.5176983596801757,82.63,0.012412831753115111
43,0.39480399225234986,86.145996,0.029894410496782462,0.5194057343006134,82.729996,0.012419395808932147
44,0.3981880003452301,86.093994,0.03005859614028345,0.5222315605163574,82.5,0.012671250331250928
45,0.3914668843460083,86.495995,0.029931603795122306,0.4850318384170532,83.82,0.01261808298811128
46,0.389232015209198,86.276,0.0297970527883076,0.5163945485115051,82.38,0.012827091579195819
47,0.39174349605560305,86.203995,0.030279260767085474,0.529222027015686,82.829994,0.012641396703599374
48,0.38919931895256044,86.28,0.030205708330549547,0.47496125860214233,83.979996,0.012375541880160948
49,0.3866795244503021,86.324,0.030326182884938272,0.4904415125370026,83.63,0.013090885138209862
50,0.3828293190193176,86.544,0.03103237627717235,0.4991949690580368,82.61,0.013213688814187352
51,0.3796702331161499,86.754,0.030186121421092,0.4954334613800049,83.259995,0.01283189616625822
52,0.37599734177589417,86.904,0.03025113713101048,0.49881945734024047,83.509995,0.012554385994054094
53,0.37578124639511107,86.85,0.030037579329117485,0.5408959976196289,82.49,0.012545546398887152
54,0.37885393443107607,86.682,0.029853244571734574,0.5108393389463425,83.29,0.012860732742502719
55,0.37120620978355406,86.958,0.029811766446398956,0.4596255438327789,84.189995,0.012717518625380118
56,0.37227284257888793,87.06,0.030224692791014376,0.4983958718776703,83.7,0.012806325019160403
57,0.361336889295578,87.34,0.02967738373505185,0.4757781740665436,83.86,0.012297292298908476
58,0.3674907900428772,87.24,0.030109981136858616,0.44440582489967345,85.27,0.01262122769899006
59,0.3648962013912201,87.242,0.030162229562354516,0.47291496386528015,84.39,0.012322353411324417
60,0.36364772136688234,87.231995,0.030170541285248972,0.4996047793388367,83.729996,0.012533154668687265
61,0.3637879576969147,87.107994,0.030254789020704186,0.4485549189090729,85.42,0.012598997429956365
62,0.3626818458557129,87.371994,0.029717397811772572,0.539150252532959,81.93,0.013271757319003721
63,0.36201284210205076,87.392,0.030123362455831464,0.4850690145492554,83.799995,0.011773350872570955
64,0.3590791279602051,87.507996,0.030101987102147565,0.4827912468910217,83.79,0.012450501888613158
65,0.3603626483154297,87.45,0.030126335675759085,0.458434202003479,84.89,0.012787843052344986
66,0.3588674428939819,87.368,0.030269785000540107,0.5583805017471314,82.21,0.01266698294048068
67,0.35721591470718383,87.352,0.02990826133571927,0.4390264093399048,85.45,0.012551042098033278
68,0.3599662517642975,87.404,0.030269472800252384,0.49074870281219485,84.24,0.011997910994517653
69,0.34863687212944033,87.826,0.030390307116691415,0.4836154644727707,84.28,0.013411156738860697
70,0.35142738988876343,87.804,0.030206438830441527,0.48883591930866244,84.22,0.012635354754291003
71,0.35338438364982605,87.577995,0.03006575906368168,0.4194554801940918,85.75,0.012976827500741693
72,0.34929515983581544,87.829994,0.030582952377436412,0.4776656345844269,84.7,0.01279501069950152
73,0.3464598975276947,87.923996,0.030550397570480777,0.525503873205185,82.729996,0.011818553827985932
74,0.3499851252269745,87.846,0.030159627080268567,0.4685438907623291,83.86,0.012613818615297728
75,0.3465286528778076,87.675995,0.029999723824698604,0.45977503662109376,84.329994,0.01192691959912264
76,0.34552443801879884,88.074,0.02994776503814151,0.5649396809101105,82.25,0.012722679331332823
77,0.34225328474998473,88.009995,0.030216678024252968,0.4675017029762268,84.229996,0.012149976778633987
78,0.34212095734596254,88.0,0.030179187769780073,0.4896546322822571,84.159996,0.012747538240650032
79,0.3499007613182068,87.558,0.030053913135967596,0.44494677073955535,85.24,0.012918593008306962
80,0.2463105432844162,91.383995,0.030264808698688323,0.3280061020374298,88.93,0.012352324739287171
81,0.2113522325372696,92.773994,0.030184564688016693,0.3196086591601372,89.369995,0.012921435923515997
82,0.19421155053138733,93.327995,0.02996648607961357,0.3140497891426086,89.63,0.012706469885910614
83,0.18567291713237763,93.488,0.030117587360274763,0.3112642222762108,89.86,0.01283302488206308
84,0.17648403479099273,93.855995,0.030235997856120623,0.3154728491544723,89.64,0.01246098928813693
85,0.16927010181427002,94.09,0.02996713426107031,0.31535449936389925,89.829994,0.012618882746636114
86,0.16433466099739075,94.159996,0.03027953272280486,0.31840152208805084,89.799995,0.012769445588317099
87,0.16217794117450715,94.315994,0.030490142305183897,0.32134069920778274,89.86,0.01311437691314311
88,0.15929185317277908,94.357994,0.030126310065579233,0.31793820575475695,89.88,0.012888205202319954
89,0.15454357023715973,94.535995,0.030760782758903017,0.3206550545871258,89.67,0.013185232500486735
90,0.15160468228816987,94.645996,0.030104374336769515,0.31940122681856153,90.0,0.012208673018443434
91,0.1445496105289459,94.876,0.029793759441131825,0.3236243783593178,90.07,0.01245882541318483
92,0.1431625898241997,95.028,0.030106266441247653,0.3294134212136269,90.13,0.012877738928493065
93,0.13991939050197602,95.119995,0.03078454717650743,0.3253157952904701,89.84,0.012000310270092155
94,0.1378393470478058,95.054,0.030556096445264108,0.3339623406469822,89.68,0.01269585271424885
95,0.13511478204727173,95.282,0.030428891291703713,0.3363964737534523,89.7,0.012710939479779594
96,0.12739783301830293,95.59,0.0301640539827859,0.33524979220628737,89.77,0.012248977830138388
97,0.12912833897590636,95.399994,0.030273400914028782,0.33974400057792664,89.689995,0.012805030315737181
98,0.12649973251342772,95.523994,0.02997654722169842,0.35065631997585295,89.4,0.012680512440355517
99,0.12780093278884888,95.42,0.029789914255556854,0.33905993090868,89.75,0.012340071835095369
100,0.12588293159008027,95.549995,0.03042842482057069,0.34521217052936554,89.759995,0.012537373772150353
101,0.1220468718099594,95.706,0.030128092412143717,0.34351673794984816,89.72,0.012601354454137102
102,0.12075163527607918,95.756,0.029605567912616388,0.3499631748795509,89.67,0.012816595125801956
103,0.11848309982299805,95.812,0.029958891441754978,0.3570281436562538,89.61,0.012888917440100562
104,0.11914695768356323,95.841995,0.030002507407342078,0.35222921209931374,89.92,0.01266529892064348
105,0.11632731910228729,95.801994,0.02950634980750511,0.3504140422701836,89.95,0.011957005609439898
106,0.1120435991859436,96.051994,0.02982574472646884,0.3531539885342121,89.96,0.012325446816939341
107,0.11526444901704788,95.93,0.03048610382372766,0.3532068962216377,89.7,0.012604185297519346
108,0.11062071784496308,96.028,0.030529852718343516,0.35521399283409116,89.65,0.012822274920306628
109,0.11012219089508056,96.077995,0.030542425487352455,0.36315868818759917,89.65,0.013021423846860475
110,0.10823005516290665,96.208,0.030257839071171362,0.36613766165971756,89.759995,0.012953374959245513
111,0.11051801906585694,96.096,0.02993603679530151,0.3638359751224518,90.0,0.012714808500265773
112,0.10639199100732803,96.2,0.029952673655946543,0.3648844049215317,89.85,0.01283434674709658
113,0.10635208403110503,96.168,0.0298207056186998,0.38041861162781715,89.479996,0.012417757058445411
114,0.10486023741483688,96.206,0.02984954999840778,0.3715475718736649,89.729996,0.012439196622824366
115,0.10109674975633622,96.416,0.029946248549634538,0.3812804764509201,89.34,0.012565887427028221
116,0.10125172551631928,96.329994,0.03013932979320321,0.3832712621808052,89.4,0.012835894958882392
117,0.10221115385055542,96.374,0.03069745975991954,0.3774697725892067,89.509995,0.012936432150345815
118,0.09853768476009368,96.542,0.029803141913450588,0.39236039216518404,89.24,0.013010755369934854
119,0.10287982169866562,96.341995,0.030110870785725392,0.37669974081516266,89.71,0.012635303449027146
120,0.08621387365102767,97.032,0.030137776718725025,0.36308561539649964,90.13,0.012686687179758578
121,0.0796401556134224,97.287994,0.030119051408889652,0.36210351132154467,90.27,0.012730538090573082
122,0.07896654602289199,97.343994,0.030142060326188422,0.3595373320937157,90.25,0.012592388104788865
123,0.07649779601812362,97.395996,0.030104701781211912,0.3622820422649384,90.299995,0.012195756163778184
124,0.07518116755247116,97.488,0.030117145279789214,0.3604822336912155,90.32,0.012572886068609696
125,0.0724533616155386,97.542,0.029936228261884214,0.3601859161376953,90.32,0.012619767007948477
126,0.07303429084300996,97.5,0.030572989407707665,0.3613001404166222,90.24,0.012473586239392244
127,0.07113095738649368,97.582,0.02989684285410225,0.3625325118422508,90.32,0.012453157690506948
128,0.0713801945066452,97.577995,0.030474374971121473,0.3621716535449028,90.32,0.01321943500373937
129,0.07268778705596923,97.544,0.030218458541518892,0.3650460310816765,90.299995,0.012641801109796838
130,0.06764244058609009,97.7,0.02972085274698789,0.36448026872873307,90.369995,0.012277624275110945
131,0.06936152420401573,97.596,0.03031675285085693,0.36296636432409285,90.25,0.01243769066243232
132,0.06994640028715134,97.586,0.029873403441875487,0.36554021353721616,90.28,0.012457639356202718
133,0.06660507951617241,97.724,0.029871480849088,0.3657653126716614,90.35,0.012733073174198972
134,0.06998674173951148,97.618,0.030227439787686633,0.36777666663527486,90.24,0.012884662121157103
135,0.06755747563004494,97.717995,0.03008989482889395,0.3683460836291313,90.29,0.013003771818136866
136,0.0668874811077118,97.846,0.030094239412976044,0.36963982807397844,90.259995,0.012495653538764277
137,0.06496192376852035,97.862,0.030135608390164194,0.37087108331918717,90.27,0.012844251680977737
138,0.06679025284290313,97.712,0.030162889939134994,0.37292128632068633,90.18,0.013268784631656694
139,0.06531484656333923,97.782,0.03063544348987472,0.37068193260431287,90.369995,0.01302292075338243
140,0.06449083645582199,97.841995,0.029885390835344944,0.3744970630407333,90.259995,0.01274962968464139
141,0.06582410262107849,97.756,0.03005271921377353,0.371220257639885,90.369995,0.012851944452599634
142,0.06488488228797913,97.855995,0.030227710523873644,0.37607129746079443,90.24,0.012527731400501878
143,0.06401770522117614,97.768,0.03021630789617748,0.37669616050720217,90.159996,0.012545024292378486
144,0.06566843442678452,97.748,0.030232724021462834,0.3778601191461086,90.25,0.012346765663050398
145,0.06375839611530304,97.836,0.03033334702786887,0.37762404474020006,90.18,0.012043596823004227
146,0.06606460725188255,97.698,0.03005091308632775,0.37712010978460314,90.17,0.01272447199761113
147,0.0659700732588768,97.701996,0.03050330898645894,0.377406434071064,90.39,0.012920871565613565
148,0.06091660050392151,97.96,0.030624757947214424,0.3786762045741081,90.29,0.012953634503521497
149,0.06327055463552475,97.843994,0.03025723967100958,0.3784187247931957,90.34,0.012002356444733053
150,0.06434245648622512,97.836,0.030145359771026066,0.3810417409181595,90.25,0.012328455719766738
151,0.061627653607726096,97.972,0.03001089474124372,0.38434242037534716,90.25,0.012665489051915422
152,0.06074905212044716,97.911995,0.030635883741061704,0.3821567777514458,90.159996,0.012277633328981038
153,0.06096423596382141,97.948,0.030306183163772153,0.3802567102134228,90.24,0.012542969063867497
154,0.06025453047275543,98.02,0.029888471983887655,0.3842676595807076,90.229996,0.012801288049432296
155,0.05764740134596825,98.037994,0.029746998301552384,0.38525988428592683,90.21,0.012648096567467798
156,0.06043051818013191,97.986,0.03005819003600294,0.3849756862998009,90.259995,0.01253565957274618
157,0.0602185244846344,97.944,0.029947126003177574,0.38643336682915685,90.13,0.012779193588449984
158,0.060580678544044496,97.934,0.029988496809664283,0.38532121132016184,90.369995,0.012774932233593132
159,0.060108539423942564,97.92,0.03031845104968761,0.38652171946167946,90.229996,0.012774597240399711
160,0.06159094649553299,97.922,0.0304200911460935,0.3865105891883373,90.31,0.012597904929631873
161,0.05934028844594955,97.974,0.03050442180975014,0.38665602884292605,90.259995,0.012772053102903727
162,0.06054006473064422,97.972,0.03001221183620755,0.3863682501852512,90.259995,0.012209004993680158
163,0.059768104370832444,97.99,0.030385367400810846,0.3879018279194832,90.35,0.012618218796162666
164,0.05881311222076416,98.028,0.0297909923221754,0.3862070723414421,90.31,0.012569970722439924
165,0.05806244725704193,97.998,0.030544963334222585,0.3851912708342075,90.22,0.013110166863550115
166,0.05618068657636643,98.158,0.030147740907986147,0.3846355070233345,90.329994,0.012748600561407548
167,0.05913600118637085,97.988,0.030177757868071652,0.38603634603619574,90.299995,0.012308141853235945
168,0.058250069494247436,97.96,0.03036102370532882,0.3855273168385029,90.29,0.012720370594459244
169,0.058172552753090856,98.04,0.030179443871578598,0.38558655306696893,90.159996,0.01259389406518091
170,0.05938825994372368,97.946,0.029819761090876196,0.3848967977285385,90.229996,0.012187293813198427
171,0.05832924867749214,98.096,0.030091386926753443,0.38546052129864694,90.259995,0.013867293732075752
172,0.05889242851138115,97.967995,0.030463069296249038,0.3822218366265297,90.24,0.01267817955982836
173,0.05754553939580918,98.107994,0.030051804564493086,0.38594793581962583,90.27,0.01175940791262856
174,0.057142253160476685,98.13,0.02989374341257393,0.3885707745075226,90.22,0.012157090102569967
175,0.05785033400774002,98.042,0.030071311594580142,0.3880231151819229,90.159996,0.012974971457372737
176,0.05756389851093292,98.09,0.030079914785711967,0.38622598123252394,90.22,0.012687643872031683
177,0.05650250681161881,98.19199,0.030021889435360802,0.38568971841931343,90.229996,0.012240726736527456
178,0.059474101688861844,98.004,0.030642339335683055,0.389749688026309,90.2,0.012603107886978342
179,0.056629652752876285,98.09,0.030119564222252888,0.38524155850410463,90.32,0.012722145152997367
180,0.05816215986967087,98.044,0.030262490367645497,0.38626162768602373,90.119995,0.0128044055987008
181,0.05675115773200989,98.14,0.03019353251932832,0.3872044203519821,90.299995,0.01286881784849529
182,0.057443354229927066,98.006,0.030275072283147242,0.3906121325790882,90.24,0.013017883783654321
183,0.05733595146417618,98.063995,0.030712444763964095,0.38790796186029913,90.17,0.013119148302681839
184,0.05918089730501175,98.018,0.029969145269954905,0.3864429277062416,90.17,0.012398363668707352
185,0.056057063323259354,98.1,0.03022881420067204,0.38905497906208036,90.14,0.012199422981165633
186,0.05738315213441849,98.004,0.030060150434294015,0.38723672432899475,90.22,0.01220795776270613
187,0.058560447912216186,98.072,0.03031955289718745,0.38844593783020975,90.2,0.01317897929420954
188,0.0565230455994606,98.077995,0.030030123108183333,0.3853774893641472,90.25,0.01240219949166986
189,0.05691715411901474,98.056,0.029864516709466726,0.3868468797504902,90.22,0.012268301806872405
190,0.05702273301839828,98.189995,0.029943539358465873,0.3886578687787056,90.1,0.012182778949978986
191,0.057214572454690936,98.046,0.02984771460218503,0.38438333500027655,90.25,0.012609161908113503
192,0.05744249608397484,98.168,0.030091967424163427,0.3863336075633764,90.28,0.012653694877141639
193,0.05841087830305099,98.03,0.03003835251264255,0.3861445236325264,90.369995,0.012695907037469405
194,0.058397122826576234,98.006,0.029985207121085634,0.3854526581406593,90.24,0.012767900394487984
195,0.05971737878322601,97.939995,0.030257753094139,0.3855434725403786,90.21,0.012875849687600438
196,0.059466404893398286,97.936,0.030484955633997612,0.3878290811300278,90.24,0.012839773033238664
197,0.05694836457490921,98.131996,0.03024344919892528,0.38755970855057237,90.22,0.012505636939519569
198,0.05825487965941429,98.093994,0.029792474054009713,0.3866623797237873,90.24,0.012429804741581785
199,0.05704619378566742,98.098,0.02992762324145383,0.38568310494422914,90.31,0.01243534872803507
